title~price~s_price~picture_url~merchant~link~code
meinl artist concept model   matt garstka 18  16  fat stack~1079~1079~http://www.drummersparadise.com.au/uploadedFiles/1506211414666-5189.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-artist-concept-model/828/4998/meinl-artist-concept-model---matt-garstka-18--16--fat-stack~''
meinl artist concept model   thomas lang 18  18  super stack~509~629~http://www.drummersparadise.com.au/uploadedFiles/1506211104053-3682.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-artist-concept-model/828/4997/meinl-artist-concept-model---thomas-lang-18--18--super-stack~''
meinl generation x 10  12  electro stack~319~319~http://www.drummersparadise.com.au/uploadedFiles/1454801802426-3094.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-generation-x-cymbals/722/3809/meinl-generation-x-10--12--electro-stack~''
meinl generation x 12  14  trash hat~399~399~http://www.drummersparadise.com.au/uploadedFiles/1454803188982-4368.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-generation-x-cymbals/722/3815/meinl-generation-x-12--14--trash-hat~''
meinl generation x 14  filter china~229~229~http://www.drummersparadise.com.au/uploadedFiles/1454802237106-3186.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-generation-x-cymbals/722/3811/meinl-generation-x-14--filter-china~''
meinl generation x 15  china crash~449~449~http://www.drummersparadise.com.au/uploadedFiles/1454802782317-2233.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-generation-x-cymbals/722/3813/meinl-generation-x-15--china-crash~''
meinl generation x 16  filter china~319~319~http://www.drummersparadise.com.au/uploadedFiles/1454802549229-1183.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-generation-x-cymbals/722/3812/meinl-generation-x-16--filter-china~''
meinl generation x 17  china crash~499~499~http://www.drummersparadise.com.au/uploadedFiles/1454802916892-6470.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-generation-x-cymbals/722/3814/meinl-generation-x-17--china-crash~''
meinl byzance vintage sand cymbal pack~1849~1849~http://www.drummersparadise.com.au/uploadedFiles/1455578075141-4174.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-cymbal-packs/680/3889/meinl-byzance-vintage-sand-cymbal-pack~''
meinl classics custom cymbal pack~999~999~http://www.drummersparadise.com.au/uploadedFiles/1455578287289-1534.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-cymbal-packs/680/3890/meinl-classics-custom-cymbal-pack~''
meinl classics custom dark cymbal pack~799~949~http://www.drummersparadise.com.au/uploadedFiles/1490481533499-2805.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-cymbal-packs/680/4529/meinl-classics-custom-dark-cymbal-pack~''
meinl hcs cymbal pack with free splash cymbal~10~10~http://www.drummersparadise.com.au/uploadedFiles/1455578568229-1483.jpg~dparadise~http://www.drummersparadise.com.au/ProductDetails/meinl-cymbal-packs/680/3891/meinl-hcs-cymbal-pack-with-free-splash-cymbal-~''
